Eval dataset: 100 samples (shuffled, seed=42)
Method: simple_rag | Reasoning: cot | Model: qwen3.5:9b
Time budget: 600s

step 001/100 | val_score: 0.674249 | dt: 20.7s | syntax: 1 | edges: 1.00 | noise: 0.00    
step 002/100 | val_score: 0.696130 | dt: 26.0s | syntax: 1 | edges: 1.00 | noise: 0.00    
step 003/100 | val_score: 0.713678 | dt: 24.5s | syntax: 1 | edges: 1.00 | noise: 0.00    
step 004/100 | val_score: 0.694075 | dt: 16.7s | syntax: 1 | edges: 0.75 | noise: 0.00    
step 005/100 | val_score: 0.672738 | dt: 20.7s | syntax: 1 | edges: 0.50 | noise: 0.00    
step 006/100 | val_score: 0.631118 | dt: 15.9s | syntax: 0 | edges: 1.00 | noise: 0.00    
step 007/100 | val_score: 0.638536 | dt: 24.5s | syntax: 1 | edges: 1.00 | noise: 0.00    
step 008/100 | val_score: 0.646403 | dt: 20.1s | syntax: 1 | edges: 1.00 | noise: 0.00    
step 009/100 | val_score: 0.657218 | dt: 32.1s | syntax: 1 | edges: 1.00 | noise: 0.00    
step 010/100 | val_score: 0.660345 | dt: 23.0s | syntax: 1 | edges: 1.00 | noise: 0.00    
step 011/100 | val_score: 0.631271 | dt: 995.0s | syntax: 0 | edges: 0.75 | noise: 0.00    
Time budget reached after 11 samples.

---
val_score:          0.631271
method:             simple_rag/cot
model:              qwen3.5:9b
samples_evaluated:  11
total_seconds:      1257.5
avg_syntax:         0.8182
avg_edge:           0.9091
avg_assert_density: 0.2691
avg_assertions:     171.3
avg_semantic_sim:   0.6452
avg_rouge:          0.0795
avg_noise_rate:     0.0000
avg_faithfulness:       0.0837
avg_llm_judge_faithfulness:    0.8333
avg_retrieval_secs: 0.031
avg_llm_secs:       109.819
avg_tokens:         10283.3
val_score_humaneval:0.6873
val_score_mbpp:     0.6102
samples_humaneval:  3
samples_mbpp:       8
val_score_classeval:nan
samples_classeval:  0
avg_exec_pass_rate: 0.6002
avg_exec_total:     17.2
dataset_version:    v3
Results appended → results_unitest.tsv
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.

Loading weights:   0%|          | 0/103 [00:00<?, ?it/s]
Loading weights:   1%|          | 1/103 [00:00<00:00, 13662.23it/s, Materializing param=embeddings.LayerNorm.bias]
Loading weights:   1%|          | 1/103 [00:00<00:00, 5419.00it/s, Materializing param=embeddings.LayerNorm.bias] 
Loading weights:   2%|▏         | 2/103 [00:00<00:00, 5256.02it/s, Materializing param=embeddings.LayerNorm.weight]
Loading weights:   2%|▏         | 2/103 [00:00<00:00, 4158.95it/s, Materializing param=embeddings.LayerNorm.weight]
Loading weights:   3%|▎         | 3/103 [00:00<00:00, 4458.86it/s, Materializing param=embeddings.position_embeddings.weight]
Loading weights:   3%|▎         | 3/103 [00:00<00:00, 3911.38it/s, Materializing param=embeddings.position_embeddings.weight]
Loading weights:   4%|▍         | 4/103 [00:00<00:00, 3739.07it/s, Materializing param=embeddings.token_type_embeddings.weight]
Loading weights:   4%|▍         | 4/103 [00:00<00:00, 3433.73it/s, Materializing param=embeddings.token_type_embeddings.weight]
Loading weights:   5%|▍         | 5/103 [00:00<00:00, 2774.38it/s, Materializing param=embeddings.word_embeddings.weight]      
Loading weights:   5%|▍         | 5/103 [00:00<00:00, 2237.44it/s, Materializing param=embeddings.word_embeddings.weight]
Loading weights:   6%|▌         | 6/103 [00:00<00:00, 2122.80it/s, Materializing param=encoder.layer.0.attention.output.LayerNorm.bias]
Loading weights:   6%|▌         | 6/103 [00:00<00:00, 2017.95it/s, Materializing param=encoder.layer.0.attention.output.LayerNorm.bias]
Loading weights:   7%|▋         | 7/103 [00:00<00:00, 2162.33it/s, Materializing param=encoder.layer.0.attention.output.LayerNorm.weight]
Loading weights:   7%|▋         | 7/103 [00:00<00:00, 2092.52it/s, Materializing param=encoder.layer.0.attention.output.LayerNorm.weight]
Loading weights:   8%|▊         | 8/103 [00:00<00:00, 2188.81it/s, Materializing param=encoder.layer.0.attention.output.dense.bias]      
Loading weights:   8%|▊         | 8/103 [00:00<00:00, 2131.93it/s, Materializing param=encoder.layer.0.attention.output.dense.bias]
Loading weights:   9%|▊         | 9/103 [00:00<00:00, 2282.41it/s, Materializing param=encoder.layer.0.attention.output.dense.weight]
